# walkers = all; burn = 0; skip = 450
7.781881895385260872e-01 -4.528917444839121176e-01 -7.913657424355873271e-01 -3.343444039689805747e-01 -4.774118352989516478e-01 -2.027135572252439122e+00 -1.363104199086759394e+00 4.799716088328059294e-01 2.317226991807281866e+00
8.685790755264382046e-01 -4.811341878522716886e-01 -7.326081998282355512e-01 -3.648540139410600958e-01 -4.633681250076999714e-01 -1.982893601449090326e+00 -1.348388630926140364e+00 4.736240655995282434e-01 2.291033782491626702e+00
7.096070748742806522e-01 -3.914565048550171511e-01 -6.888223973580889226e-01 -2.733190903430959828e-01 -6.393779303966911076e-01 -1.759347193350798033e+00 -1.185664885063930418e+00 3.568789303897269005e-01 2.136627177549459855e+00
-2.002863076767840145e-01 -1.931142489988320055e-01 -7.346873143514489612e-01 3.198590195161832295e-02 -6.329886322385440689e-01 -2.893258272389465091e+00 -1.287361116695443730e+00 4.258311984910632120e-01 2.254930383058124210e+00
-1.335666655720669782e-01 -2.843548644376747703e-02 -8.883456513872376448e-01 3.858847132853959749e-02 -6.649885059460400871e-01 -2.470279379062002345e+00 -1.267312239780142846e+00 4.146505625557239672e-01 2.221773783446986616e+00
7.861566707020484213e-03 -5.324005685828597095e-02 -5.973652991228159959e-01 1.421749283802521135e-01 -7.617108091274755743e-01 -2.562664148553484900e+00 -1.250983634824774482e+00 4.027034451514495128e-01 2.206758525379574287e+00
3.652495192735233376e-01 -2.523032065020213155e-01 -1.039396539546648679e+00 -6.747511460619854962e-01 3.617206316513055242e-02 -4.438232739423365381e+00 -1.790793413149133428e+00 7.116394005022190772e-01 3.002225171468041687e+00
-4.359834282650876247e-02 -2.076846439131380673e-01 -1.015804864994091394e+00 -5.315694926862191139e-02 -2.911797432711858979e-01 -4.335458008818369180e+00 -1.831564579909776391e+00 7.311396618717140861e-01 3.068268930528902594e+00
-1.813118135253284358e-01 3.401195488331607564e-01 -1.596307995309514727e+00 -3.768577365344144559e-02 -6.998502920056739462e-01 -4.426071244214507594e+00 -2.043609170357234994e+00 8.374358309064147132e-01 3.407233342937781906e+00
-1.815965385949911415e-01 3.363449450587778777e-01 -1.600975976108150789e+00 -5.327001005724665839e-02 -6.809422827214736129e-01 -4.450605577754708442e+00 -2.051301709687537667e+00 8.421023563564208336e-01 3.418499816311676209e+00
-3.192981801182135371e-01 3.396309314027049497e-01 -1.604101776938746671e+00 -8.048339112377855820e-02 -5.703820197711586548e-01 -4.584311263326631192e+00 -2.121343316544511026e+00 8.779896673331953894e-01 3.496427540396584988e+00
-3.609221655890308966e-01 3.464802329134017977e-01 -1.622054445273711343e+00 -4.534600111966957670e-02 -5.606460418963399306e-01 -4.737761921532233522e+00 -2.178108565067741864e+00 9.057941671825431307e-01 3.581817065501893271e+00
-5.193276521348955121e-01 6.629589093704737479e-01 -1.927662267982477751e+00 -1.067612759341980411e-01 -4.485814843265516494e-01 -5.742944272236901071e+00 -2.417265186617784778e+00 1.006996861193372172e+00 4.010261385330314177e+00
-2.942611571160672623e-01 4.679112901850427386e-01 -1.406250579162132253e+00 1.352986292500135690e-03 -6.625757710875569417e-01 -4.842957717046420640e+00 -2.207085792622750731e+00 9.174132820677117772e-01 3.643644535716899391e+00
-3.974184378904593307e-01 4.606809296322729175e-01 -1.317465834162768967e+00 8.481350403670484539e-02 -6.955187852096011980e-01 -4.859876659973481949e+00 -2.184100537297981148e+00 9.059657294572708297e-01 3.609848671824421373e+00
-3.780084047002931769e-01 3.838980358808745663e-01 -1.262408054570901106e+00 9.733158976742328772e-02 -7.047415065737357986e-01 -4.722120533272915033e+00 -2.149096987363393829e+00 8.910044621824491085e-01 3.546696807228944870e+00
-2.626861742493469265e-01 3.396571645452823307e-01 -1.196111906546796888e+00 6.804930105129058937e-02 -8.091779242434400388e-01 -4.534107704067704248e+00 -1.952548743564373357e+00 7.952960713922001545e-01 3.241687654003106545e+00
-5.482094791333071981e-01 5.748525036578701064e-01 -1.657391515651757352e+00 1.585012668858292173e-01 -9.770378814529792066e-01 -4.949736263607535491e+00 -2.328405283067845666e+00 9.720988795000882199e-01 3.843026955082337270e+00
-1.497644341101382892e-01 1.533039204133998634e+00 -2.094053340495840132e+00 2.082325635232172845e-01 -1.417018213481128885e+00 -5.736088049468396122e+00 -2.047158428729300539e+00 8.057325256608616204e-01 3.846426870364288320e+00
-1.201215514111420024e-01 1.386324645405454525e+00 -2.084081544949040854e+00 2.096379952572353100e-01 -1.398917306250194503e+00 -5.182214379019978168e+00 -1.898800852872703837e+00 7.274850065897593421e-01 3.579815849978346343e+00
-4.814712639766910440e-02 1.235363936576007404e+00 -1.760783210362327544e+00 1.512242490834078690e-01 -1.337735662521245761e+00 -4.800551661074254461e+00 -1.731644997264019548e+00 6.349205085024930417e-01 3.279386798114411139e+00
-2.683266011696971987e-02 1.227288922562167706e+00 -1.808789517910315059e+00 1.109432060562620670e-01 -1.401722119206970429e+00 -4.393292669154107877e+00 -1.689225966476753271e+00 6.104867542307959027e-01 3.193746317178096206e+00
-2.037991617009349277e-03 1.344255486460655957e+00 -1.870915892760513621e+00 8.956140939510559562e-02 -1.403098115612135377e+00 -4.505966486849911412e+00 -1.717766667041709550e+00 6.275175978645437525e-01 3.239948470270805014e+00
-2.037991617009349277e-03 1.344255486460655957e+00 -1.870915892760513621e+00 8.956140939510559562e-02 -1.403098115612135377e+00 -4.505966486849911412e+00 -1.717766667041709550e+00 6.275175978645437525e-01 3.239948470270805014e+00
-3.182723324660777231e-02 1.331575647541224150e+00 -1.687400557765598830e+00 1.078484719403787762e-01 -1.380900843850439097e+00 -4.348364076795050437e+00 -1.725579249424464834e+00 6.375327135598963801e-01 3.214926371743642264e+00
3.701289873347457515e-02 1.214675274700022456e+00 -1.503116816109228315e+00 1.556526918588135022e-01 -1.404070866059620171e+00 -4.565421929953894065e+00 -1.687843355441447368e+00 6.098634798552243774e-01 3.193432440808665618e+00
2.683617050851783148e-02 1.233390631505271173e+00 -1.510035850786529021e+00 1.471846906856677240e-01 -1.396383810391311098e+00 -4.555558025588973159e+00 -1.686725529342720797e+00 6.083475923396431950e-01 3.194098689300805205e+00
8.914289055782953497e-02 1.183190528273249331e+00 -1.493534182040547886e+00 5.676789497850176502e-02 -1.323294683652544546e+00 -4.430003072638942996e+00 -1.670471989774569677e+00 6.001507787254224402e-01 3.160039415845744770e+00
1.811010076411312952e-01 1.384457420984496423e+00 -1.736523387855521960e+00 1.346467511686246787e-01 -1.845295862705442547e+00 -3.513005695540585727e+00 -1.652480635623401195e+00 5.832942852888987062e-01 3.183438255731577904e+00
2.472234493913719744e-01 1.452931853062756407e+00 -1.730375019279655646e+00 1.310092878268108718e-01 -1.869754344205152519e+00 -3.639831494717551408e+00 -1.686687381970401578e+00 6.030804777129801231e-01 3.240160120344978800e+00
2.055947081014606326e-01 1.327295759599612435e+00 -1.731345219679410574e+00 1.257273024893251767e-01 -1.802643372279962630e+00 -3.535677008128295995e+00 -1.650299682532035073e+00 5.841177970516111539e-01 3.167679720676445321e+00
1.158041150722985968e-01 1.488529663859485375e+00 -1.841664799710723610e+00 1.092338286352028121e-01 -1.903399058910134167e+00 -3.375880958856331659e+00 -1.705964020148748705e+00 6.187345618306155925e-01 3.247742617830911893e+00
3.556952397268759447e-01 -3.011790737976878241e-01 -1.185790070133546203e+00 7.285458322984443846e-01 -1.774774235124484401e+00 -1.923470535532445513e+00 -1.549153880505749870e+00 5.539230193831655713e-01 2.790200513377536051e+00
-5.526251849880225997e-02 5.130720038114384707e-01 -1.475862501352301681e+00 7.012593087766834099e-01 -1.647771211374946976e+00 -2.418808824678571945e+00 -1.670696368488959971e+00 5.999513058379817299e-01 3.174735619619934113e+00
-4.311591566559601629e-01 4.996847333220464371e-01 -1.604449869130461614e+00 5.363583054868990008e-01 -1.473337396269716937e+00 -1.789738690593435599e+00 -1.530708952581355531e+00 5.184655143095406871e-01 2.923925299029517699e+00
-3.181589099886594774e-01 7.814496486614430637e-02 -1.205718722943649013e+00 5.334128112589389126e-01 -1.410214529167493902e+00 -2.213127240870008894e+00 -1.549667574422803451e+00 5.303143102839514844e-01 2.952927174325784332e+00
-1.155242096032210730e-01 -5.009286750193294724e-01 5.346009648389471458e-02 4.589922247907929354e-02 -6.987534613419289498e-01 -1.928625471225456023e+00 -1.692620088159030090e+00 6.435912886432697544e-01 2.955444820771497394e+00
1.008924809554219815e+00 -1.042367924533555090e+00 2.466220265504782683e-01 -7.043415076254089247e-02 -7.399807984249210380e-01 -2.060390098372861800e+00 -1.926956573033339115e+00 7.616501240950852569e-01 3.399581330152870784e+00
1.062119598408048038e+00 -8.740036746088910569e-01 -1.101770905668735256e-01 -1.320137063773944019e-01 -8.715605534807040478e-01 -2.146418954516001953e+00 -1.855292200442229200e+00 7.182393215492344218e-01 3.334802598430639087e+00
1.252982317294405679e+00 -1.873686353675096949e-01 -4.141181433992386918e-01 2.689702774933866447e-02 -2.661009635751587332e+00 -2.219629904770788809e+00 -2.259148933382783664e+00 9.125306744362047251e-01 4.164603797399418106e+00
1.220086683854699539e+00 2.311764147744693743e-02 -1.041195762346821319e+00 7.031741876954338277e-01 -3.674112564247503876e+00 -2.762938075996525633e+00 -2.876220730214631871e+00 1.159157766821627078e+00 5.395327290360765637e+00
1.234165637253437975e+00 -4.278702986242477468e-02 -1.038407864136901448e+00 7.029013088903823814e-01 -3.587161479249376228e+00 -2.645399544209296128e+00 -2.826972977463514169e+00 1.142279461211672675e+00 5.271911992933057789e+00
1.275068018010567572e+00 -4.664388146726172746e-02 -8.847155942790131400e-01 8.784458535213901520e-01 -4.120623676620648546e+00 -2.801367395549462902e+00 -3.036680383329901645e+00 1.210265871190771891e+00 5.759355274509021960e+00
1.007646221404832731e+00 1.568574587922962338e-01 -7.686258838188013698e-01 7.375540208232491679e-01 -3.854035953776005385e+00 -2.321518445032452860e+00 -2.914965592193410338e+00 1.173234309439583400e+00 5.421444061118050328e+00
1.287236552976232407e+00 4.395379162225214742e-01 -9.237698678814246778e-01 6.971007652852445613e-01 -4.447108310290753153e+00 -2.313851896389632401e+00 -3.175014205324432570e+00 1.249958612156812920e+00 6.101637807632054766e+00
9.686623829550207176e-01 -3.490026135338653024e-01 -5.954642587851411761e+00 -2.449937793385714713e-01 -4.201326145956869595e-01 1.134188541186454957e-01 -1.758094603157541291e+00 1.873954889337651641e+00 6.304324832557264280e-01
3.864797308399348985e+00 -9.582558110112699978e-01 -2.107515798502817894e+00 -5.014600049229974710e-01 -1.340734513001634376e+00 -1.109113400677534278e+00 -3.521488578386086088e-01 3.357498010601964733e-01 1.891534532715555827e-01
5.128860645866609502e+00 -8.917215861399057086e-01 -4.997833745902640956e+00 -8.963743530540184690e-01 -1.405155767260001465e+00 -3.969795236117646953e-01 -3.610469709592964982e-01 3.991818697754978551e-01 1.150857056340157392e-01
5.681039053569101327e+00 -8.417614131590929194e-01 -4.313448436370244998e+00 -1.110888470169953290e+00 -7.134820557978396316e-01 -5.930520995636924253e-01 -3.090931324598018004e-01 3.647823819621517916e-01 6.425171029787224430e-02
1.799586101097852442e+00 -1.040166261040751161e+00 -2.848745335995094052e+00 -2.904440519477478055e-01 -7.353084300999858103e-01 -3.450419287292969539e-01 -5.875586354760161667e-01 5.041195165096000741e-01 3.939986068899986038e-01
1.230153833416192555e+00 -6.006417550937959149e-02 -3.882152035264818224e+00 -1.275383821787523519e+00 3.653554357216481918e-03 -5.302489643648725659e-01 -4.495914947660630823e-01 4.414690023436829147e-01 2.230324505417878855e-01
6.863610349648698872e-01 3.565071886418658131e-01 -6.928751944041627198e+00 -8.633055108066274297e-01 -9.581163488014136087e-01 -2.825040389809057473e+00 -7.073612691185552359e-01 7.968088206253095551e-01 2.111385103816391107e-01
1.001178810252908224e+00 -2.288220416919286571e-01 -4.094914912426959042e+00 -7.915588024010493662e-01 -7.300233243705733788e-01 -2.468094039240780191e+00 -1.163389351943099559e+00 1.021546133745764084e+00 6.938711354190093550e-01
2.007803382162395067e+00 -5.743693313196795991e-01 -2.434492175312022333e+00 -1.242167216750309722e+00 -4.322057394195555347e-03 -2.632804354816723702e+00 -1.019939897542204932e+00 8.601305209294013432e-01 6.721546054687453919e-01
1.760041206437534367e+00 -3.059282689025429880e-01 -1.593020635206028768e+00 -2.251955336495697679e+00 8.484766944399750876e-01 -2.586843260887846885e+00 -1.373597080491939071e+00 1.132910808556218063e+00 8.786813014644850872e-01
1.797474043159031254e+00 -3.639480871067488632e-01 -1.714267753052119092e+00 -1.772290066746942783e+00 -4.778112637654988171e-01 -1.334679922155543208e+00 -1.496156422656730323e+00 1.430391845567931419e+00 7.030803229598279191e-01
1.043390552399673155e+00 3.145034659416703349e-01 -2.111631837804370804e+00 -1.716677236463512113e+00 -1.169859353396820678e+00 -8.698382722810951151e-01 -1.691873321177406408e+00 1.657845958469139180e+00 7.269508894831901991e-01
9.400396542512786668e-01 5.274002249664206943e-01 -2.229325717024595477e+00 -1.883335653698116507e+00 -1.138477130493348088e+00 -9.326325568464627347e-01 -1.752706921170957610e+00 1.726454563879905368e+00 7.371421690041130015e-01
1.050247984923209366e+00 3.052914579023124908e-01 -2.691255045853846894e+00 -1.978702226858473523e+00 -1.013160777377350996e+00 -8.744470719104873169e-01 -1.732663671691742291e+00 1.687288239759957342e+00 7.487249211887675449e-01
8.330130212137072387e-01 8.197557045013212917e-01 -3.301419043794121766e+00 -2.377685145676556644e+00 -8.984360266281279372e-01 -1.151478780165144489e+00 -1.870900310845339698e+00 1.865691621195522343e+00 7.509747753813468263e-01
1.184641875617076234e+00 6.273972664310604186e-01 -2.344659163593556528e+00 -1.685287691952651823e+00 -1.218391691063453131e+00 -3.558020188208658174e-01 -1.104257316042691173e+00 9.699882124708085751e-01 6.649181848660722371e-01
1.161897424770629961e+00 2.456381418856619092e-01 -8.168764176041434233e-01 -2.086594269757567233e+00 -8.220382799008963959e-01 1.014649692293594807e+00 -1.228312424671648362e+00 9.088258576135808120e-01 9.612216370314871083e-01
1.031506527329204781e+00 3.192484751929285380e-01 -1.684423103461773152e+00 -2.410321866475789943e+00 -1.046046507171685569e+00 9.640259006659720464e-01 -1.498369744668626158e+00 1.292183538658051356e+00 8.620691151438787392e-01
1.022674649487832932e+00 5.690498320593884163e-01 -2.180438706796470338e+00 -2.786758492327111369e+00 -7.826987147768833530e-01 7.142384047440517580e-01 -1.556450417353611559e+00 1.376297004258554280e+00 8.436237690904037079e-01
7.020384010817366516e-01 8.314437481262111351e-01 -2.363315901424198007e+00 -3.048947044864110723e+00 -1.253364672204563490e+00 2.809434905052763387e-01 -1.411301872006689662e+00 1.326406833823837728e+00 6.997125542864066627e-01
5.081175534162435392e-01 1.513043179058381371e+00 -2.493825678406252244e+00 -3.354912270303229693e+00 -1.498157760382353043e+00 5.650581240228778057e-01 -1.323516987450803040e+00 1.299177921276591263e+00 6.044016158793994453e-01
4.282334307323345524e-01 1.768118672466207908e+00 -1.902346806151472558e+00 -3.012426629672099843e+00 -1.666448633357801246e+00 2.004164182221768453e-01 -1.539814953486895677e+00 1.592829609243050060e+00 6.014305963538897348e-01
1.008947915338660462e+00 6.844495373146308737e-01 -1.310224726981121801e+00 -2.060340901651893653e+00 -1.186626521542711643e+00 -5.085933743261994433e-01 -1.492271392026280008e+00 1.552112049848346054e+00 5.777822313754804595e-01
6.817977799640648762e-01 1.524085810915154049e+00 -1.278860150530571893e+00 -2.514864655844467389e+00 -2.140829066202040387e+00 -3.332817660527227499e-01 -1.504644668593053680e+00 1.567707189297788073e+00 5.790606098294847071e-01
1.073549281621144269e+00 5.918485544772524864e-01 -2.646060503068290437e-01 -1.594974258426631319e+00 -1.646573456203974217e+00 -4.130923625087918327e-01 -1.441574290550672988e+00 1.487596630653392982e+00 5.721783444952581732e-01
1.008432140733494187e+00 6.067317242806368194e-01 -1.599960640655395672e-01 -1.504640411449674309e+00 -1.674929129813073292e+00 -4.318222320484231824e-01 -1.406161242785529453e+00 1.453730509656065539e+00 5.581755318513110797e-01
9.410881913784276964e-01 6.964244100272516391e-01 1.136185338343806972e-01 -1.374425335353209654e+00 -1.747804141471202888e+00 -5.075624417193609350e-01 -1.306112413267447980e+00 1.349449890996151646e+00 5.250058204262979533e-01
5.659323306502626050e-01 1.606456388002500013e+00 -3.036871415654865736e+00 -5.677077466938108330e+00 -1.570099545510436512e+00 -3.085952999776452543e+00 -2.451212411020652127e+00 2.361840095778644510e+00 9.225450147900937647e-01
1.072479709183185470e+00 5.089224582892408755e-01 -6.995671772833440549e-01 -2.242124369715662979e+00 -2.231881783134816999e+00 -1.725702124627098488e+00 -1.721810936836421613e+00 1.481764088483241926e+00 9.421744314909874518e-01
8.482063433332471813e-01 1.060982940168012423e+00 -7.588297838923820926e-01 -3.441238667721289612e+00 -2.413143754669715424e+00 -2.733213942537541463e+00 -1.897030426393554237e+00 1.666293978337007875e+00 9.559548534076036663e-01
8.899250719611855320e-01 8.998356107545998350e-01 -7.421921609119301877e-01 -2.970251961638392668e+00 -2.191632125647373641e+00 -3.309306874702046208e+00 -1.484841683011472124e+00 1.145125828747384000e+00 1.034150512146679413e+00
7.431229128841179143e-01 1.205511267535820608e+00 -9.777752336524057064e-01 -2.704467424722630575e+00 -2.534520720546696637e+00 -3.068824280471488919e+00 -1.389289157472386016e+00 1.069132845725523584e+00 9.929767559254746301e-01
1.188329730442170273e+00 3.487468163396697518e-01 2.400524724092552020e-01 -1.837407567867466618e+00 -2.185019459069994063e+00 -1.788502206247878146e+00 -1.411531745348333367e+00 1.072746753497199279e+00 1.022212083761168788e+00
1.096305956662870340e+00 5.435294587947672174e-01 8.647970744060531345e-01 -1.563383466251271559e+00 -3.441695869636664629e+00 -7.967814055526463157e-01 -1.247269661534708751e+00 1.094393904025257269e+00 7.327810292725154273e-01
8.474930580653945444e-01 9.245444351909448688e-01 1.026592586799006668e+00 -2.312268748133317509e+00 -3.881149090337705942e+00 -1.154560662445966113e+00 -1.308846023649220314e+00 1.123570572354531061e+00 7.916893082096843060e-01
9.938938158286810820e-01 9.605701211767689873e-01 6.255881691883540263e-01 -2.099728474426309610e+00 -3.640087157019631370e+00 -8.656152167009527609e-01 -1.249156205491341876e+00 9.661301791938974315e-01 9.094763175103018904e-01
9.891312794404305553e-01 7.980913775482578743e-01 1.872443871035461838e-01 -1.603002656406585347e+00 -5.003682128750834401e+00 -2.470514359539530247e+00 -1.591885010596903793e+00 1.241307841562127479e+00 1.061209626644186388e+00
1.276753887667617882e+00 2.871925663034891052e-01 -1.570465417221639515e-01 -1.389472912437648588e+00 -3.814026837178050577e+00 -1.989030275406817205e+00 -1.541937104874874009e+00 1.223278645534654041e+00 1.014053766495906395e+00
1.387815630150170954e+00 1.564968526768901746e-01 -1.593434724346904918e-01 -2.231996113648874402e+00 -2.660512410404946237e+00 -9.137787447550641540e-01 -1.630847754717948073e+00 1.364560446667160587e+00 9.574630838275791644e-01
1.491926340092561531e+00 6.161434792520936732e-02 1.990150859325867660e-02 -2.214366895119422196e+00 -2.520726820162050075e+00 -1.161195089942375525e+00 -1.610159706447624739e+00 1.337658113958130945e+00 9.636113273107727029e-01
1.636154537465048131e+00 -1.445177948042020155e-01 -6.412627694337689199e-01 -1.649742662555543360e+00 -1.505136814298951409e+00 5.182907550971025401e-01 -1.448865022861925311e+00 1.291069577698219728e+00 7.925375272125284587e-01
1.576331388784542042e+00 -4.312054602279779547e-01 -6.717429514334742890e-01 -9.482680254098414530e-01 -1.976376282579033417e+00 4.452877998562241313e-01 -1.203066395690439050e+00 1.048495738502112751e+00 7.234564243900371006e-01
5.941323463595835630e-01 1.871010458646225061e+00 -2.675421499716852392e-01 -1.884006410235065321e+00 -5.705895002127077120e+00 1.968845968200211516e+00 -1.189200098811062256e+00 1.030981587180904269e+00 7.225184037892592448e-01
1.336000624646449975e+00 1.353723986515908972e-02 -4.016581130457728133e-01 -1.595588091179477086e+00 -2.860099538473185099e+00 9.631255078522744650e-01 -1.011540041771506360e+00 1.017015407671118421e+00 4.517520167504993633e-01
1.982216889232587764e+00 -3.673163713853813128e-01 -3.988705639210422538e-01 -7.044036630475368765e-01 -3.923894364781306265e+00 1.953782095320612422e+00 -8.156805837749574462e-01 9.861939061364466408e-01 1.632429771678221009e-01
2.258376573740707549e+00 -4.280514080566875101e-01 -6.996526489004395444e-01 -1.512217082856122996e+00 -3.633653464269712252e+00 1.928541655341259542e+00 -7.687721675690076806e-01 9.513787885357302132e-01 1.253272559216699056e-01
2.624052331526901760e+00 -6.669408161801125834e-01 -4.287344098628764755e-01 -1.027003401739894350e+00 -6.689953216982402751e+00 2.521628516840225487e+00 -6.334112858043754457e-01 7.905437769387962943e-01 8.715914424892834411e-02
2.230802835697401232e+00 -5.944560948273849288e-01 8.155483974083299614e-02 1.015123801104499401e-01 -3.888241174180336213e+00 9.924330350128490741e-01 -6.694217965422346595e-01 8.216468798728296941e-01 1.116433276966340704e-01
2.198915844909701711e+00 -4.077772588287955635e-01 -1.398149729371642724e-01 -1.282746915288250911e-01 -3.811257762033831042e+00 6.819627762792423997e-01 -6.909130909087166650e-01 8.139520351503364282e-01 1.590894638014154205e-01
2.727291854906520818e+00 -6.784722187411174055e-01 -5.252008893695603309e-02 -1.318358726950386028e-01 -5.041882826603389489e+00 1.711573053337027694e+00 -7.547613154661845236e-01 8.855385493153364873e-01 1.810406958948444500e-01
2.854764091640967116e+00 -4.969746460415724876e-01 -1.192610154883881446e+00 -1.852628239729031012e+00 -5.098008572974903174e+00 3.912947553793744149e-01 -5.511971451219556117e-01 5.697631105128724283e-01 2.318676884658747994e-01
3.155160353347465474e+00 -5.974573580525416316e-01 5.491533271594950527e-01 -1.283680446044081158e+00 -5.307198371976497242e+00 -4.520031530097268213e-01 -4.916816047555331304e-01 4.806538897481399397e-01 2.462932330702199690e-01
3.257891379569515244e+00 -5.725427056884828669e-01 -2.296002698175032553e-01 -1.115693063446013378e+00 -6.165271375170869206e+00 -6.193171742593966966e-02 -5.514332410748756796e-01 4.967421848904288728e-01 3.362967090571646889e-01
1.782013149327823953e+00 -1.927846226389419160e-01 -5.692699349325991420e-01 -2.428487215871768967e+00 -4.490794363141199952e+00 6.234430830217897457e-01 -3.078719713078011400e-01 2.077578625590029149e-01 2.927677309459244537e-01
2.040502262014101564e+00 -2.278781028725292424e-01 4.661007902986313844e-01 -1.445897031584736148e+00 -6.405002895435406352e+00 7.704299820828215406e-01 -5.394957517633844901e-01 4.546986981515811488e-01 3.752942428760491222e-01
1.683776786375694501e+00 -1.824449971837627804e-01 6.395658174775775695e-01 -1.144910878197926252e+00 -6.397303532167836870e+00 8.237508203206584945e-01 -4.775888527082445822e-01 3.551600558593199786e-01 4.039239848012818879e-01
1.701105284456008615e+00 -4.006460399578823384e-01 2.235559814754033425e-01 -1.465342584865063857e+00 -6.525389733730890818e+00 1.106168122406580689e+00 -5.008246219234491203e-01 3.188779082028765366e-01 5.052754323217607535e-01
1.178857121648499984e+00 9.198090839555339571e-02 5.995075874393449578e-01 -1.327269465211157851e+00 -7.213416681037537970e+00 1.648986870795466242e+00 -5.405031378590219315e-01 3.691826212068216595e-01 5.047860697329122903e-01
1.645847015846813921e+00 -1.635924447988433283e-01 -7.369848048866356471e-02 -1.479103151860948984e+00 -7.933228314249656243e+00 1.463125334572029423e+00 -4.556246450457790420e-01 2.997455831746342891e-01 4.447058351016068833e-01
2.168853871169201142e+00 -4.623433802478268961e-01 -1.459818694342751577e-01 -1.189032927626310077e+00 -4.632863532273562512e+00 8.204764495573404481e-01 -6.198735089009709265e-01 4.059233529668242468e-01 6.052142333200878355e-01
2.498262455307156404e+00 -5.794907858385066612e-01 -5.214404102650895823e-01 -1.018676187290647128e+00 -4.690774993703894502e+00 1.712730913885592177e+00 -7.504155705872640469e-01 5.179617937095220004e-01 6.850627046832833411e-01
2.048442194540339045e+00 -3.314557061840170959e-01 1.133585898830891114e-01 -8.731500300467369691e-01 -7.493712866294935715e+00 2.663025446054969603e+00 -7.780690268768186701e-01 5.039118567789375724e-01 7.616030803507860547e-01
2.191100096330895752e+00 -3.475969701708907511e-01 1.501176427943571312e-01 -4.494382364123254980e-01 -7.660950047545489028e+00 3.238358487333826918e+00 -9.000157439409032234e-01 5.746244718825532782e-01 8.863752923778286386e-01
2.530855891986304673e+00 -6.937460674688871176e-01 -3.550272659124822372e-01 -4.276891362569117949e-01 -5.995007847721419481e+00 2.482007473146241150e+00 -8.192347876227902281e-01 5.495799030171539812e-01 7.698752192076573353e-01
2.467656218093106091e+00 -3.975928955982495072e-01 3.236318214534135151e-01 -1.202497042325124887e+00 -3.629580585739631715e+00 9.443011660581785982e-01 -8.588761713478983983e-01 7.053449275036314248e-01 6.059791733834885008e-01
3.014470908140997718e+00 -7.481140991751094038e-01 1.000544777201622937e+00 -1.103008568894662700e+00 -3.475369513919165598e+00 4.748241808263173880e-01 -7.931418014739408662e-01 6.935204987579675073e-01 5.047071996371611524e-01
1.884879441844155679e+00 -2.880258512706661556e-01 8.244248062558630075e-01 -1.764953971042926950e+00 -2.238672553531646514e+00 2.667302277982959158e-01 -1.430929049609457326e-01 -7.467117901538533609e-02 3.940444226924253446e-01
2.115279520663549739e+00 -3.417013746723568390e-01 1.138896025468120410e+00 -2.531008033907642840e+00 -2.025336769142372262e+00 8.005615794134843810e-01 -1.472452688094909035e-01 -8.265507492668454359e-02 4.151017912327765735e-01
1.609783083754938504e+00 -1.782674823017325605e-01 1.013090567463748037e+00 -2.683811042846996564e+00 -1.820995970309719825e+00 2.950940070126872872e+00 -4.317633582917625445e-01 3.210763951674964201e-01 3.651448830883734509e-01
1.438071817321792567e+00 -3.226438818750025916e-01 7.888759225666134300e-01 -1.874777028516629862e+00 -2.413617080004522464e+00 1.373509747779074530e+00 -2.872803024627907376e-01 1.983367172796835498e-01 2.660443194938653111e-01
1.832827623473976431e+00 -2.411376206832834268e-01 1.580922982960677459e+00 -2.461025576378858215e+00 -1.240728167091738943e+00 -1.999093368158497697e-01 -3.402551040656316417e-01 2.107811867526247496e-01 3.519966970284533758e-01
1.883071750797631561e+00 -3.660988802321846203e-01 -1.170020535333746281e+00 -4.079348108738751755e+00 -1.569339236230927082e+00 9.378045478574357219e-01 -3.727219403581449875e-01 2.723751962624004763e-01 3.233279989904677132e-01
1.407076951392485897e+00 -4.727913571812564220e-02 -1.876793786737753322e+00 -1.566540478476565301e+00 -2.353272659673976808e+00 -2.974684488866669030e-02 -4.150959093564431379e-01 2.852940026498068660e-01 3.865346354680715413e-01
4.128032658432829183e-01 2.110111513073670508e+00 -3.587812338971329673e+00 2.202311972560693665e+00 -5.885517330886280263e+00 -3.629758533219553662e-01 -9.435198941402977990e-01 5.093722105415718904e-01 1.091250055320530876e+00
5.540601987741904377e-01 1.428572553776229270e+00 -3.520317682328424347e+00 1.744969636309265493e+00 -5.208895873689446177e+00 -5.396169846446561280e-01 -9.829493482956200845e-01 5.269332007823234187e-01 1.140951418172003295e+00
6.228905364114906140e-01 1.857526078805673553e+00 -1.636077660344398943e+00 -1.798710347200088711e-01 -4.540886961008922640e+00 -1.995002063938141390e+00 -5.660410645224853710e-01 -9.706929734933478215e-02 1.437610067061956709e+00
4.948299581694364235e-01 2.092185446524262638e+00 -1.766515251180764245e+00 -2.095041810968518714e-01 -4.970799818605817322e+00 -2.002874888791027708e+00 -6.209781612961260411e-01 -3.986571073936229226e-02 1.461392222093517379e+00
5.136025031251055806e-01 2.221785174599086865e+00 -6.973263499271915578e-01 -1.393394629245727767e-01 -5.064390563059940398e+00 -2.288591178820762906e+00 -6.714212786089103213e-01 5.475281883305549435e-02 1.380350034210758192e+00
