9.835943087137433150e-01,-3.990916966492161322e+00,1.502864147691251873e+00,2.308095462779127249e+00,-3.223936951598607159e+00,-1.330711092494940573e-02,2.572321639071617483e-04,-5.050787244904597628e-04,2.695603595554985077e-04,5.040531478819332278e-04,-5.821522922104804820e-04,1.085061069215242924e-03,-1.792692488834290998e-03
-1.668361376625760562e+00,-2.941069120862637831e+00,-3.028782476489690012e+00,1.559455645261617507e+00,-7.269795351394900962e+00,-2.551070550296866912e+00,-1.831938550397396170e-01,8.867397290349625649e-01,-2.363943522477512715e+00,3.244223288279258099e+00,-1.417222207855155958e+00,4.563977762899540380e-01,-7.469085088460403199e-02
3.929597494223009413e-01,-4.781540205378597364e+00,-2.572862803455794101e+00,9.062751788022185284e-01,-3.434048458611526300e+00,-4.635926585261602284e+00,-6.683953580477464129e-05,-1.247660528704841454e-04,7.443102071000851083e-04,-1.993773526614006641e-04,1.970834692244238795e-04,-1.637742108329121038e-05,-1.410586495058652190e-03
2.488545940297225201e+00,-6.556063770143169656e+00,-9.751314138353359695e-01,1.077299184466117943e+00,-2.294733006308715240e+00,-3.802581614930311549e+00,-3.968319138962783654e-04,-4.005535681940841641e-03,6.188956909348064528e-03,4.561608958027818517e-03,-8.676162054801039858e-03,1.409414783513085467e-03,5.225718531001177780e-04
2.193136902052756909e-01,-2.532991754817212282e+00,1.208141600296923635e+00,1.757766577111664841e+00,-4.234466180562415083e+00,2.496547951313514702e+00,-6.895633011794188860e-05,-1.222758746699526000e-04,7.460730790853631333e-04,-1.992260787595512284e-04,1.970542391696028517e-04,-1.707187289667899677e-05,-1.411700415399508302e-03
-1.175619937731422038e+00,-1.083453102886382524e+00,6.515258815790954117e-01,1.435110876330905283e+00,-3.946771528559830600e+00,1.094323030161560517e+00,-6.798065114566043121e-05,-1.230127656839385963e-04,7.450581572783221418e-04,-2.001374938345179544e-04,1.975543975980542655e-04,-1.717220755992343584e-05,-1.412200725898316023e-03
-3.895715893718281198e+00,4.437362337222516828e-02,-4.586619979540333958e-01,1.106942544236151127e+00,-6.802201821382194424e+00,-8.150162712553727928e-01,9.183800940830977311e-02,-3.995285950997100599e-01,6.758882281722637941e-01,-5.006454501527564105e-01,1.300335569929735868e-01,3.052367690782631371e-02,-2.027063778650628478e-02
-6.055259033803461755e-02,-3.024544111928264556e+00,-1.939490904137024962e+00,1.108037435691095141e+00,-2.707865569534929406e+00,1.658606564912500581e+00,-4.283884410938298970e-04,-1.962554706047114905e-03,3.306488971919208097e-03,2.030739714687257447e-03,-3.729887696120925966e-03,9.835831966569230644e-04,-8.316984073033495406e-04
-2.320798748915983367e+00,-1.509085058530056145e+00,1.554427238493041763e+00,2.255094228409315615e+00,-3.032602021079047638e+00,2.569518988989076824e+00,-1.726189438500114193e-05,-2.438564939630794015e-04,3.701637678723557201e-04,1.653618900618880616e-04,-1.123482360583238915e-04,9.989455870069718912e-04,-1.927986253338787037e-03
-2.784116575097450141e+00,-1.594272141771282847e+00,1.440889214661995155e+00,4.282979950858555318e-01,-7.195467766484919814e+00,1.149795432364633108e+00,-1.326865063927726851e-01,6.258178245333283485e-01,-1.404844024306299843e+00,1.712898556582938880e+00,-1.069677365812582437e+00,4.117100483715496750e-01,-8.110576152668613759e-02
7.149629699123538629e-01,-3.097992791229880361e+00,-1.718280134930107117e+00,2.999505258373452943e+00,-3.374554477954478493e+00,-3.073268474083201696e-01,-4.670608328964931388e-04,5.176762681102786701e-05,8.971864719455879822e-04,-2.995837011816604445e-04,3.413729622998573632e-04,5.900654692361229081e-04,-1.932697448115305860e-03
8.196071368184567607e-01,-3.243835860314645991e+00,-2.128141423378370867e+00,2.640027106000614854e+00,-3.209071149728885075e+00,2.119787077302493827e+00,2.352978390440796375e-04,-5.738589765513779639e-05,-3.822811939713233187e-04,-3.713080061729101544e-05,4.415799166075373705e-04,1.168160159089381978e-03,-2.144156427579702040e-03
-1.806020218460276938e+00,-2.682573679964267654e+00,-1.332975157220611884e+00,1.908945093997300058e+00,-6.994120028959898150e+00,1.426459301839764215e+00,1.030424945506069889e-02,-2.961616511431461873e-01,1.046341827625823839e+00,-1.452592304106580912e+00,7.661134728307565922e-01,-1.662296262739921815e-01,-1.905660317383706115e-03
-2.063329520070249057e+00,-2.046782871315263819e+00,1.240297504028999853e-01,6.012605213876959231e-01,-8.113391461605310440e+00,4.768057384277497590e-01,9.014918176359287827e-02,-4.285085228159974946e-01,8.020009005488546450e-01,-6.767666066202000508e-01,2.527136053467646803e-01,-2.078672549258442359e-02,-9.428239178902231288e-03
2.869657179482109743e+00,-4.522329705098767860e+00,1.294801289738932049e+00,1.439154923920950457e+00,-3.965349628996976961e+00,4.239772178773320022e-01,-6.768363666154186831e-05,-1.235678499362791172e-04,7.448340556308608029e-04,-1.995590224339593988e-04,1.970720712272111541e-04,-1.710350476358257765e-05,-1.411743821311262082e-03
-1.233062056797926687e+00,-7.543348224341368535e-01,-1.627218096989150986e+00,2.807552503367742869e+00,-3.326075797732503503e+00,2.388285649307599456e+00,-1.523194040391473436e-03,-1.335858155471214559e-04,3.349907701167609275e-03,-4.662710928045044056e-04,-4.515359764347692817e-04,-2.809115433244357973e-04,-1.294235937290721949e-03
-2.348912745940927138e+00,1.436420390586791385e+00,3.555711097085485495e+00,1.439661984069882772e+00,-2.714491128253975205e+00,-1.826410850311496858e+00,2.659257327408681704e-05,-3.585620287509527770e-04,2.392085277698186019e-04,1.542240130234517892e-04,3.083397544401123014e-06,1.075606910795556814e-03,-1.834573849659903999e-03
-2.714559583137654997e+00,-1.270076447984717305e+00,2.158494327694474357e+00,6.876940208833896007e-01,-6.821175613065559418e+00,-4.646159546051970679e+00,2.534686391338780709e-02,-1.989532422106954357e-01,3.938690034984286825e-01,-2.107185655465713126e-01,-1.273531158206964164e-01,1.716778773975740080e-01,-5.214095613447966571e-02
-1.378468701733044810e+00,1.687738202977691060e-01,4.713759075326349191e-01,3.345518875545146820e+00,-3.218016374807175062e+00,2.210480330239876778e-01,-5.895642401014811185e-04,-4.986736609957631572e-04,1.993073631101793808e-03,3.738939491313431063e-04,-1.090820945574222378e-03,4.883909942421382766e-04,-1.417461173417677855e-03
-1.580659990794171410e+00,-2.851877222087011887e+00,8.980886777808470001e-01,7.839577283710398303e-01,-7.756037860183527144e+00,-8.294843253896511115e-01,8.297107813186954672e-02,-4.641272170795858187e-01,9.310336382783770404e-01,-7.056089446203035465e-01,1.126441069796335626e-01,1.180286346053414093e-01,-5.120540533765094438e-02
-1.670523726612006765e+00,-1.974539848565601829e+00,-4.628035811592843274e-01,1.370326895385298505e+00,-7.026589939478487423e+00,-2.148462503852829997e+00,1.915552042187655957e-01,-9.910822317267093950e-01,2.579613462399297674e+00,-2.070041721124084688e+00,6.665639796325155686e-01,-5.845542346645871135e-02,-2.702125334943161761e-02
-6.730526696851960367e+00,-3.488570675962294310e+00,-2.048155530687516546e-01,1.893597993317172934e+00,-3.129337095267760382e+00,-1.263575107557008970e+00,3.444037810851341419e-04,3.499367446142542803e-03,-5.728835490234729377e-03,-4.412618893734787662e-03,8.865267356895856210e-03,7.326443824062778276e-04,-4.353017294654648595e-03
-1.907139361419867285e+00,1.179779578211324065e+00,1.967426463999969677e+00,2.559995465688120753e+00,-4.331212114127840351e+00,4.358957349988124008e-01,-6.826713844176879320e-05,-1.225579713270974480e-04,7.457946291218320312e-04,-1.997078080648861942e-04,1.974173399830192466e-04,-1.632262907236281535e-05,-1.411985503715129653e-03
-8.269569660963884683e-01,-2.136821977150314744e+00,-3.581384694882955078e+00,2.420844472324863883e+00,-3.151000758145112712e+00,5.124608990923622542e-01,4.191011871093053287e-04,5.119362859993259462e-04,-1.746040911061896850e-03,-7.444980554289770680e-04,2.218620689919958977e-03,1.333196882047360532e-03,-2.845474548461623954e-03
-2.574702272429305161e+00,-9.315323379312534513e-01,2.274444626083140797e+00,1.545038917511395660e+00,-3.840593352624429357e+00,-1.170257991036303125e+00,-6.793629709989090770e-05,-1.235246999868877538e-04,7.453973632038923824e-04,-1.995447195604072022e-04,1.970412394918241716e-04,-1.638202515508169199e-05,-1.410900496846778651e-03
-1.238812541858057115e+00,-2.700721242881632733e+00,9.035823900395083541e-01,3.738260359337938210e-01,-7.325232141243864348e+00,1.267795859616861698e+00,1.351091671759938606e-01,-6.622414212964251590e-01,1.379306398591740646e+00,-1.278600696335399078e+00,5.873172199582405995e-01,-1.512640638035449570e-01,1.673746438053314023e-02
-7.351763367234909197e+00,-1.289804805962978307e+00,-3.317360959067110926e+00,2.254430217893705013e+00,-3.040023114310518082e+00,-3.544321025106045298e+00,1.942083155661578076e-04,-1.211187647598421790e-05,-3.965249063888620640e-04,-4.667673758973478471e-05,5.526366233823409857e-04,1.123538165018089785e-03,-2.218063248616175542e-03
-3.034085229071833201e+00,-2.178722427708490450e+00,3.513610127984975406e+00,6.875811987635456202e-01,-8.125607401496299786e+00,1.613912472970497447e+00,-3.135725459466343068e-02,1.554604475982408474e-01,-4.546903187887174624e-01,8.111650392268181520e-01,-7.660058728540466433e-01,3.603197177917927263e-01,-7.421630600020634461e-02
-2.711227213533005553e+00,1.339084024579621612e+00,-1.766203258856166691e+00,2.291780263430226228e+00,-3.067583093397201921e+00,-5.168984671930507702e-01,-6.137618866723926203e-04,4.143849851594438860e-04,6.315308065509839253e-04,-8.213413767705901591e-04,1.132314696050684688e-03,4.988338405844672252e-04,-2.034933244988934575e-03
3.697989723306862597e-01,-8.753704436227856434e+00,8.727650745976465174e-01,1.464018010538159054e+00,-2.946966734308350766e+00,-5.978969666203610700e-01,-2.579514204782640263e-03,-2.474915710767078281e-03,8.738652864732188164e-03,2.235334696326418680e-03,-6.560909689017790924e-03,-6.248317051280594114e-04,6.483500900422711766e-04
1.663828032405294532e+00,-6.575980445024502963e+00,-1.315399277735913586e+00,2.053584313225336189e+00,-4.089002621210743982e+00,-1.137911660367116440e+00,-6.589114552468799957e-05,-1.248112598268846796e-04,7.435421665036301420e-04,-1.997748133852894625e-04,1.972106638952197954e-04,-1.666748917017457643e-05,-1.412116515890460278e-03
6.953195217717353938e-01,-3.982565021606444766e+00,3.623030461480865938e+00,2.617194138441918838e+00,-4.195341231787678815e+00,-2.696480577335305995e+00,-6.868424884487467352e-05,-1.210810844050058677e-04,7.468489349093943019e-04,-1.995789570230499521e-04,1.982699397231613148e-04,-1.627311449325929971e-05,-1.412769035013639041e-03
-3.126609966226803206e+00,2.675119729550239356e-01,2.022405765180534942e+00,1.910011827141464336e+00,-2.922889307239912249e+00,-2.472824363541888282e+00,9.602190782587172180e-05,-2.214009493357593783e-04,-9.100248140470057479e-05,1.877843128852418886e-04,2.662794803569568103e-04,1.094977585456291536e-03,-2.104228026450272182e-03
1.368684936257682061e+00,-5.916557626299384864e+00,-2.943371054866443792e+00,1.318379947943558950e+00,-3.031118333113285601e+00,5.253258284553847801e-01,6.986705392186820518e-04,-1.458825365645566308e-04,-1.259634194592962331e-03,1.737040056113414721e-04,5.527047129660900282e-04,1.415189671469363475e-03,-2.238210955255226509e-03
-1.027038196175706242e+00,-1.797498366253725166e+00,6.381224773569051933e-01,1.271267958510500229e+00,-3.694313260594580761e+00,-5.217714065902063325e+00,-6.787693731524768737e-05,-1.235137277681985779e-04,7.455261473161556296e-04,-1.992244592408098924e-04,1.972991854692907054e-04,-1.559399967021590783e-05,-1.410789288865288427e-03
-2.941328027997992312e+00,-1.237411179769942748e-02,9.719049141287099403e-01,1.211185576342043380e+00,-7.216098563139333066e+00,-7.455563689722595200e-01,2.024042798183209868e-01,-1.023031387314823348e+00,2.589711466621453795e+00,-1.989464731829880151e+00,6.412662129665793742e-01,-6.250210575080217268e-02,-2.122118102948533647e-02
2.391979034113157709e+00,-4.792431352628997665e+00,2.154448720649185134e+00,1.759081824436068198e+00,-2.707297922862972328e+00,-7.315068474044359448e-01,-2.450018519155605645e-04,-3.217748937487385774e-04,6.809225581285716089e-04,1.285771954258052574e-04,-5.216769597637949119e-05,9.035199059148624201e-04,-1.769686341990706069e-03
-1.963462934895682910e+00,-1.764246147351881788e+00,1.996779219346868750e+00,6.098525721646578246e-01,-6.107945807937932514e+00,-8.644523434302149312e-01,5.765388472391563823e-02,-5.130903632807086723e-01,1.629394986051798000e+00,-2.289987913753789073e+00,1.058051471815746325e+00,-2.528515483903071015e-01,1.270730455679114357e-02
